,blackHoleAccretionRate,blackHoleEddingtonRatio,redshift_x,galaxy_id,blackHoleMass,index,htmid_8,magNorm,redshift_y,M_i,ra,dec,seed,agn_sf_u,agn_sf_g,agn_sf_r,agn_sf_i,agn_sf_z,agn_sf_y,agn_tau_u,agn_tau_g,agn_tau_r,agn_tau_i,agn_tau_z,agn_tau_y
7181,6210381.516320657,0.020452703519159284,2.675578128101834,1893027473,13802090.694720533,1565,147172,28.42894802254529,2.675578128101834,-18.38658491171619,52.79891483113915,-27.860633401361152,9525880.0,1.084,0.9534,0.8434,0.7688,0.7184,0.6815,123.1,128.8,134.5,139.0,142.4,145.1
7182,128555834.9724421,0.04377630779847864,2.696589198802652,1893028411,133484236.97818096,1566,147051,25.044861336868937,2.696589198802652,-21.802301474603652,52.696587229136824,-27.806892855952118,6298095.0,0.6068,0.5333,0.4712,0.4292,0.4008,0.38,179.6,188.6,197.7,204.9,210.3,214.6
7183,25078919.80566351,0.03333006512349033,2.6891613956608005,1893029250,34201880.37538573,1567,147051,26.870037465088533,2.6891613956608005,-19.978810196030633,52.5249993363578,-27.735159350984585,2058368.0,0.7541,0.6632,0.5864,0.5343,0.4991,0.4734,184.1,194.7,205.6,214.1,220.6,225.8
7184,98586928.31525084,0.0334512468502963,2.686691195958302,1893031002,133962839.54330063,1568,147051,25.36655174581367,2.686691195958302,-21.47548579914236,52.48408817435164,-27.664786754761682,4325666.0,0.6287,0.5538,0.4905,0.4475,0.4185,0.3971,196.1,203.6,211.0,216.8,221.1,224.5
7185,298225053.72445077,0.0203833288861981,2.7088317542289153,1893038829,665037802.9950296,1569,147051,24.21847115710626,2.7088317542289153,-22.617696832437186,52.53559810523482,-27.81326026366152,6342123.0,0.5724,0.5042,0.4466,0.4074,0.381,0.3615,80.2,83.73,87.25,90.01,92.09,93.74
7186,11841813.242025644,0.04751751423385301,2.7024752333162234,1893040981,11327701.942169696,1570,147051,27.63553436440564,2.7024752333162234,-19.20705642282879,52.63566142707182,-27.79728655574784,1444697.0,0.7841,0.6892,0.609,0.5548,0.5181,0.4912,51.86,54.18,56.5,58.31,59.68,60.77
7187,64638199.474085025,0.02702815816088764,2.7218695184621295,1893046450,108705149.59271213,1571,147051,25.850267203366617,2.7218695184621295,-20.985007140580244,52.59180465025712,-27.56835223657945,1158730.0,0.6088,0.5346,0.472,0.4296,0.401,0.38,86.1,89.76,93.42,96.27,98.42,100.1
7188,17547458.482522402,0.018258622432546657,2.675455179686278,1893049090,43684114.29461359,1572,147174,27.30895716637028,2.675455179686278,-19.506351950215567,52.844104513202716,-27.788258231521958,5201677.0,1.041,0.9165,0.8112,0.7398,0.6915,0.6561,43.82,45.91,48.0,49.65,50.88,51.87
7189,10411535.057986362,0.045068007074434153,2.7244785657584574,1893050902,10500832.503270315,1573,147049,27.770758400449395,2.7244785657584574,-19.059143099425256,52.661912657060626,-27.65116227047881,889945.0,0.7794,0.6841,0.6037,0.5493,0.5126,0.4857,654.0,689.5,725.3,753.5,774.9,792.0
7190,434539063.77962863,0.17213233463787186,2.7136733791349084,1893051869,114747619.42838979,1574,147049,23.516186879537212,2.7136733791349084,-23.320323006729264,52.82496155799882,-27.544939275199493,3925059.0,0.3711,0.326,0.2879,0.2621,0.2447,0.232,109.1,113.2,117.2,120.4,122.8,124.7
7191,19664438.15425397,0.0159131053631024,2.7104731462942606,1893053852,56169935.25306324,1575,147049,27.223103679537534,2.7104731462942606,-19.612078797153774,52.848236810185796,-27.558728406204338,6500906.0,1.149,1.009,0.8903,0.8101,0.756,0.7164,120.7,126.7,132.6,137.2,140.8,143.6
7192,11157011.759053864,0.015618897885752325,2.697096717342602,1893057345,32469441.944519404,1576,147051,27.856756963828058,2.697096717342602,-18.990097353177227,52.58830200464917,-27.6055666193614,5744781.0,1.085,0.956,0.8464,0.7721,0.7218,0.685,232.2,241.6,250.9,258.2,263.6,268.0
7193,92263554.83177613,0.206176255607503,2.6935793933911873,1893057708,20340838.640908454,1577,147048,25.19774480016157,2.6935793933911873,-21.65124548987227,52.719036206237014,-27.92665615086582,4239162.0,0.4556,0.4,0.3532,0.3215,0.3001,0.2844,250.8,265.4,280.2,292.0,300.9,308.0
7194,7021487.790041003,0.016578086056295644,2.701773680157953,1893060411,19251832.49906898,1578,147174,28.35121432977778,2.701773680157953,-18.492084383142718,53.133901198845535,-27.546598557028975,5562422.0,1.082,0.9535,0.8449,0.7712,0.7213,0.6847,164.8,171.5,178.0,183.2,187.0,190.1
7195,71812454.25154231,0.014234410097247475,2.679508261704298,1893063636,229317719.78456622,1579,147051,25.810154046795496,2.679508261704298,-21.01253028390052,52.63820967144034,-27.767779982756245,5123829.0,0.9771,0.856,0.7541,0.6853,0.6389,0.605,128.2,134.5,140.9,145.8,149.6,152.6
7196,16151173.19222779,0.054291923573214086,2.6750589357563253,1893064191,13522162.923926268,1580,147174,27.250131302317016,2.6750589357563253,-19.564456444133185,52.93811966178785,-27.685549174683437,2544498.0,0.7583,0.6679,0.5914,0.5395,0.5044,0.4787,163.3,170.3,177.3,182.8,186.9,190.2
7197,21451024.655628454,0.01407231165543242,2.6833923628587835,1893066045,69288301.67568351,1581,147174,27.14259336219451,2.6833923628587835,-19.690345928769794,52.98016672818359,-27.71033613983332,2750305.0,0.8897,0.7805,0.6885,0.6263,0.5843,0.5536,170.0,179.2,188.4,195.6,201.1,205.5
7198,8601491.002853626,0.028541112334651283,2.7460689561167015,1893068183,13698725.515031716,1582,147048,28.049583049335745,2.7460689561167015,-18.78806008701339,52.77747668378056,-27.854932885603755,3624102.0,1.225,1.08,0.9566,0.8731,0.8166,0.7751,104.0,108.8,113.6,117.4,120.2,122.5
7199,151650483.97332767,0.01985924953979117,2.701289392748582,1893069451,347102935.74577475,1583,147174,24.968789067842756,2.701289392748582,-21.874998221999654,52.98482339320276,-27.614668501561216,3380163.0,0.6106,0.5371,0.475,0.433,0.4045,0.3837,140.6,148.2,155.8,161.7,166.3,169.9
7200,6793091.057467884,0.01821012306027646,2.687675307454314,1893072388,16956330.56550319,1584,147049,28.375994956774022,2.687675307454314,-18.46875597595779,52.8012620146339,-27.675636012725413,2840486.0,1.17,1.026,0.9051,0.8233,0.7681,0.7277,302.6,319.0,335.5,348.5,358.4,366.3
7201,10189320.969616849,0.023929631848329268,2.725887654686062,1893076455,19354704.49775176,1585,147049,27.877836183969155,2.725887654686062,-18.949162499612846,52.69995100922847,-27.70485442648446,3191259.0,1.212,1.065,0.9405,0.8565,0.7998,0.7582,589.6,619.6,649.8,673.6,691.6,705.9
7202,54341124.27734969,0.06962045102348,2.7300723169938794,1893400185,35478815.02064462,1586,147051,25.89404626491772,2.7300723169938794,-20.92448666240605,52.70700664475001,-27.844463062577965,1278348.0,0.5356,0.4715,0.4173,0.3806,0.3557,0.3375,78.38,82.49,86.63,89.89,92.36,94.33
7203,14482270.611621382,0.022660786660351262,2.6806745025197523,1893425179,29049522.31657292,1587,147175,27.499441229774813,2.6806745025197523,-19.32599898187037,52.841982203783424,-27.848873671103778,3601090.0,0.981,0.8627,0.7627,0.695,0.6492,0.6157,182.2,190.7,199.3,206.0,211.0,215.0
7204,13681787.718850922,0.03660785652064326,2.742375708057111,1893634954,16988141.368377045,1588,147048,27.497542230864703,2.742375708057111,-19.329313577978176,52.65669118934863,-27.933427664873953,4137361.0,0.8944,0.7863,0.6951,0.6333,0.5915,0.5609,204.3,214.5,224.6,232.6,238.6,243.4
7205,17880853.393923223,0.025661971128221942,2.836852544361064,1893637752,31672004.434074864,1589,147049,27.279605924517465,2.836852544361064,-19.573377964162912,52.85670914646737,-27.614182982182765,6995709.0,1.048,0.9221,0.8154,0.7431,0.6942,0.6584,41.59,43.58,45.57,47.13,48.31,49.25
7206,40566929.599460356,0.08249876644118691,2.790071762353571,1893640921,22351259.600282185,1590,147051,26.304976293355814,2.790071762353571,-20.628144905372753,52.63076773840941,-27.713538960850357,4338457.0,0.5239,0.461,0.4078,0.3717,0.3473,0.3295,216.5,227.2,237.8,246.2,252.5,257.6
7207,7563698.092126,0.01693728046760323,2.7876481814592444,1893641549,20298681.3255299,1591,147049,28.352359635715562,2.7876481814592444,-18.576310710421264,52.74667334678373,-27.67574046077979,8713936.0,1.341,1.179,1.042,0.9492,0.8866,0.8407,158.3,165.3,172.3,177.7,181.8,185.1
7208,54239931.336170524,0.0842729451754506,2.7682928029961635,1893642666,29255550.74927646,1592,147174,25.961204669095416,2.7682928029961635,-20.94851788562523,53.037936397149956,-27.671918596670434,9973040.0,0.5086,0.4473,0.3955,0.3604,0.3367,0.3193,147.9,155.1,162.2,167.9,172.1,175.5
7209,9795936.960355042,0.01669731358321522,2.768829070474569,1893642669,26667155.74425831,1593,147174,28.054655047684772,2.768829070474569,-18.8570137103869,53.03732268460083,-27.671299947160897,2697172.0,1.602,1.407,1.242,1.131,1.056,1.001,123.1,128.4,133.6,137.6,140.7,143.1
7210,42201874.615086615,0.09538640091983232,2.8047975445607607,1893647878,20110487.54812223,1594,147048,26.209486910574114,2.8047975445607607,-20.691140526051598,52.60650845490456,-27.959108710695435,2127138.0,0.5659,0.4975,0.4397,0.4006,0.3741,0.3548,579.6,607.2,634.8,656.4,672.8,685.8
7211,7030432.9767191745,0.030879108961161042,2.7623301473330084,1893650688,10348910.511224853,1595,147049,28.309708506274,2.7623301473330084,-18.578367543585397,52.71537112344076,-27.64634072131767,5558051.0,0.9215,0.8087,0.7136,0.6493,0.6058,0.5741,34.04,35.65,37.27,38.54,39.5,40.27
7212,8476166.742999578,0.026812069848289422,2.8500232657524123,1893650795,14369659.212437168,1596,147175,28.144750698769986,2.8500232657524123,-18.763489041779202,52.8439351563763,-27.866306180876038,8649192.0,0.8076,0.7094,0.6264,0.5703,0.5324,0.5047,154.1,160.8,167.6,172.8,176.8,180.0
7213,4259395.61002612,0.017615994874254522,2.8501681733345237,1893651133,10990517.012909656,1597,147049,28.954741660972275,2.8501681733345237,-17.954053048412774,52.849868968053734,-27.569418512025255,6235920.0,0.9329,0.8216,0.7274,0.6635,0.6203,0.5886,117.7,124.5,131.3,136.8,140.9,144.1
7214,67282703.77060439,0.16965610712558468,2.8171453203034824,1893651264,18026493.52658907,1598,147049,25.575249780206097,2.8171453203034824,-21.279535939927737,52.778166173396436,-27.632135285680395,855006.0,0.4863,0.4271,0.3771,0.3433,0.3204,0.3037,147.5,154.6,161.8,167.4,171.6,174.9
7215,14497643.901130924,0.04315973138967567,2.753380841484595,1893651926,15268487.371666223,1599,147049,27.444342879726577,2.753380841484595,-19.415090186393797,52.69029946813706,-27.564953705785715,2102994.0,0.9721,0.8544,0.7551,0.6878,0.6424,0.6091,66.32,69.6,72.91,75.5,77.46,79.02
7216,6014857.55851519,0.020562469330428032,2.792278393007374,1893653053,13296195.700171476,1600,147051,28.578722067030803,2.792278393007374,-18.352351649398077,52.61509716242376,-27.650172739336416,7395024.0,1.142,1.004,0.8877,0.8087,0.7554,0.7163,126.8,131.9,137.0,140.9,143.9,146.2
7217,142123989.1547451,0.05899755957703305,2.768477690053007,1893653811,109499127.95597309,1601,147174,24.957700439139646,2.768477690053007,-21.95269311306873,52.93454508235875,-27.716954608552083,1307616.0,0.5995,0.5275,0.4667,0.4254,0.3976,0.3771,197.0,207.3,217.6,225.8,232.0,236.9
7218,6300456.495920095,0.023505546478650902,2.803698962161125,1893655498,12183694.024654863,1602,147048,28.4846452317051,2.803698962161125,-18.421311010556085,52.66357141465961,-27.9412419407693,5415564.0,0.8248,0.7258,0.6421,0.5854,0.547,0.5189,98.38,102.1,105.9,108.8,111.0,112.7
7219,36865413.8324095,0.11580471570574546,2.806370143446904,1893655575,14470055.20054784,1603,147051,26.323144424232826,2.806370143446904,-20.569854190780898,52.58684378839657,-27.805818465145503,7172144.0,0.5144,0.4516,0.3987,0.3629,0.3387,0.321,131.9,138.6,145.3,150.6,154.6,157.8
7220,5386377.369782932,0.022342916237011613,2.81949794999548,1893659538,10958074.2456778,1604,147049,28.60493339841708,2.81949794999548,-18.243065496740066,52.80504545376624,-27.557331388475085,9466403.0,0.9752,0.8581,0.759,0.6919,0.6465,0.6132,116.2,122.2,128.4,133.2,136.8,139.7
7221,19816097.807230093,0.06729822283285687,2.7387421745891305,1893661298,13384182.829723945,1605,147174,27.00245930923795,2.7387421745891305,-19.817281839621025,52.83155535297246,-27.807711065490263,6342697.0,0.6919,0.6074,0.5361,0.4878,0.4553,0.4314,64.92,67.84,70.76,73.05,74.77,76.14
7222,48842864.11419322,0.02488953628402745,2.7770039372766466,1893662940,89199339.09871691,1606,147049,26.24704536556205,2.7770039372766466,-20.66750914911366,52.80971591368575,-27.73814838415038,5827276.0,0.8608,0.7573,0.6698,0.6105,0.5704,0.541,327.6,345.2,362.9,376.8,387.4,395.8
7223,29091134.928625472,0.02164201053447588,2.768518606727928,1893663947,61099883.15692987,1607,147051,26.828464733276387,2.768518606727928,-20.082077313242998,52.62168150280876,-27.665960586056034,3466452.0,0.8978,0.7902,0.6992,0.6375,0.5958,0.5653,184.8,192.6,200.3,206.4,211.0,214.6
7224,12539464.994276823,0.018491158524377167,2.794575644362707,1893665154,30824227.741416533,1608,147174,27.788130325339548,2.794575644362707,-19.140809978993527,52.927577699886335,-27.746620591901646,6677496.0,1.068,0.9389,0.8301,0.7565,0.7067,0.6702,157.1,163.7,170.2,175.3,179.1,182.1
7225,440250447.1956171,0.16746649907230826,2.8361756207766424,1893665570,119494848.66699624,1609,147051,23.5207179596,2.8361756207766424,-23.330844371890656,52.676511034371046,-27.847716232222503,2395500.0,0.3577,0.3142,0.2775,0.2526,0.2358,0.2235,228.2,239.4,250.6,259.5,266.2,271.5
7226,4495421465.290194,0.5486482337808665,2.834422912297449,1893666394,372437796.66114086,1610,147048,20.815589950196696,2.834422912297449,-26.032290911940844,52.62698598442376,-27.99523130894746,9158326.0,0.1965,0.1727,0.1526,0.139,0.1299,0.1231,61.77,64.44,67.1,69.18,70.75,71.99
7227,19134394.839988697,0.06510074632968257,2.8377948818359524,1893667323,13359988.464570452,1611,147051,27.080473416698133,2.8377948818359524,-19.774489141821316,52.69922012347794,-27.78814458562866,8870791.0,0.8767,0.7714,0.6824,0.6221,0.5813,0.5514,211.8,220.9,230.1,237.2,242.6,246.8
7228,87267823.67314617,0.044030639243986466,2.8533503214365945,1893668382,90089976.57039557,1612,147048,25.541284623710872,2.8533503214365945,-21.379695306167765,52.69835656628879,-27.985626757106044,4769764.0,0.8176,0.7175,0.6332,0.5761,0.5376,0.5094,89.4,93.92,98.46,102.0,104.7,106.9
7229,36599216.15210277,0.04094986560236503,2.8264423685999116,1893669660,40625303.885989055,1613,147048,26.421370917243365,2.8264423685999116,-20.420052521073295,52.55791031032098,-27.99251776074826,9934268.0,0.8066,0.7106,0.6294,0.5742,0.5369,0.5096,135.2,141.0,146.8,151.3,154.7,157.4
7230,20469088.05735829,0.018536809981520047,2.7781399214628633,1893672162,50192729.73310107,1614,147049,27.2375911034339,2.7781399214628633,-19.676740612234532,52.597708200634955,-27.56137498314745,3444180.0,0.8771,0.7695,0.6788,0.6175,0.5761,0.5458,285.0,295.8,306.6,314.9,321.2,326.2
7231,19130569.079758544,0.0645928418904344,2.782678073423634,1893672648,13462348.092412729,1615,147174,27.145915564346495,2.782678073423634,-19.773201604935434,52.86594584624259,-27.76004682918798,7089008.0,0.9445,0.8292,0.732,0.6662,0.6218,0.5893,70.84,74.34,77.85,80.61,82.7,84.36
7232,65067336.93761971,0.02605745216167491,2.7501611498063894,1893673008,113503277.53022926,1616,147049,25.86236361376989,2.7501611498063894,-20.987247579140597,52.745393507886654,-27.535888980877107,2797698.0,0.6447,0.5667,0.5009,0.4563,0.4262,0.4042,396.7,415.9,435.2,450.3,461.7,470.8
7233,5855643.963614866,0.024529429404364044,2.7719112232329524,1893673636,10850869.391295869,1617,147049,28.56844049357576,2.7719112232329524,-18.347107122729643,52.619349182734865,-27.540801054618278,955381.0,1.123,0.9872,0.8723,0.7945,0.7419,0.7034,43.12,45.06,47.01,48.54,49.69,50.6
7234,3779355076.9368544,0.29871349715576295,2.788501796885252,1893675922,575095764.9024972,1618,147174,21.17063379517092,2.788501796885252,-25.759676417546107,52.958067111251836,-27.68952008918277,9192550.0,0.2471,0.2173,0.1921,0.1751,0.1636,0.1551,119.9,125.8,131.8,136.4,139.9,142.7
7235,16815621.978250757,0.02613917316573193,2.793782914708257,1893676058,29241416.655018743,1619,147049,27.420916728416554,2.793782914708257,-19.50875998081326,52.764414078678605,-27.72865367165569,7041563.0,0.8466,0.7429,0.6554,0.5963,0.5564,0.5272,186.7,194.0,201.2,206.9,211.1,214.5
7236,10776492.898529615,0.03347321540000356,2.8085923519392604,1893676095,14633807.372349078,1620,147051,27.82601139619616,2.8085923519392604,-19.056205593192942,52.614873198958826,-27.84637743679688,5300379.0,1.052,0.9246,0.8171,0.7442,0.695,0.659,120.2,125.2,130.3,134.3,137.3,139.6
7237,10881726.019472476,0.043846182382137854,2.7849510124323005,1893676547,11280888.850599742,1621,147048,27.819818126640325,2.7849510124323005,-19.103669018077017,52.52893169784218,-27.992524008162057,7436662.0,0.8841,0.78,0.6917,0.6317,0.5911,0.5613,38.12,39.69,41.25,42.46,43.38,44.1
7238,8242956.396676887,0.01781696432989439,2.7558232015038184,1893676581,21029386.89639318,1622,147048,28.189665526836013,2.7558232015038184,-18.677215575355504,52.64294849926541,-27.970398501949944,7158746.0,1.16,1.022,0.9045,0.8251,0.7713,0.732,76.44,79.89,83.34,86.05,88.08,89.7
7239,8143420.622717856,0.03559083892434105,2.778989557168222,1893676612,10400302.269853422,1623,147174,28.155790370599615,2.778989557168222,-18.758374403221936,52.929425242761255,-27.721164645243753,6636199.0,0.922,0.8106,0.7166,0.6529,0.6098,0.5783,94.14,98.54,103.0,106.4,109.0,111.1
7240,63795630.2518661,0.032353458662818524,2.729877914135781,1893679820,89628790.70537685,1624,147049,25.823562858514745,2.729877914135781,-20.995211595157766,52.75622861297294,-27.74310909938471,8620339.0,0.651,0.5726,0.5063,0.4615,0.4311,0.4089,314.8,329.5,344.1,355.7,364.3,371.2
7241,1834343425.6608925,0.10482644177609407,2.7925650363332553,1893680948,795402812.5751429,1625,147051,22.10412492784606,2.7925650363332553,-24.8266826912745,52.57434597833431,-27.693937360779767,1951582.0,0.3496,0.3072,0.2713,0.2471,0.2307,0.2187,138.4,144.7,151.0,156.0,159.7,162.7
7242,27390491.068559445,0.056303904412298246,2.790536292868612,1893680963,22112539.694959614,1626,147051,26.785956618172822,2.790536292868612,-20.14673369771841,52.57524269907591,-27.69203299622306,8928035.0,0.6285,0.5524,0.4881,0.4446,0.4151,0.3936,106.4,112.5,118.7,123.6,127.4,130.3
7243,585867770.9121948,0.045991260612643955,2.807651206705304,1893680992,579030730.3722905,1627,147051,23.42000235456322,2.807651206705304,-23.466781059663916,52.5779119973072,-27.691054082020045,2578789.0,0.4493,0.395,0.3492,0.3181,0.2971,0.2817,184.2,193.5,202.8,210.1,215.7,220.1
7244,24942449.45801631,0.034494753124055214,2.7703689868516137,1893681341,32867250.812311985,1628,147174,26.938312301083688,2.7703689868516137,-19.97753420768997,52.95997940675734,-27.70657016187699,3562096.0,0.8863,0.778,0.6866,0.6249,0.5832,0.5526,112.3,118.1,123.8,128.4,131.8,134.6
7245,8970995.474468946,0.023858830858118178,2.763085356424476,1893681601,17091052.113646302,1629,147051,28.081243185129424,2.763085356424476,-18.809575250884198,52.55146706304916,-27.81231210217423,9870681.0,1.107,0.9725,0.8593,0.7826,0.7308,0.6929,55.9,58.31,60.71,62.59,64.0,65.12
7246,5491321.367084286,0.016428581311797488,2.8378627725359937,1893681618,15193370.1363736,1630,147051,28.63291623319231,2.8378627725359937,-18.22218886675222,52.67164606794301,-27.804356271804007,7887897.0,1.185,1.041,0.9193,0.8368,0.7812,0.7404,94.69,99.01,103.3,106.7,109.3,111.3
7247,153083364.0202854,0.029973435806698846,2.751431837849149,1893683138,232150053.5697564,1631,147049,24.91202948312292,2.751431837849149,-21.941458479041234,52.91800964491067,-27.55295424249476,8641779.0,0.557,0.4891,0.4319,0.3932,0.367,0.3479,58.04,60.9,63.77,66.02,67.72,69.08
